time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,distance,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
119.532913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068604,0.002197,-0.000732,-0.000977,0.000000,0,-4500,-4500,0
119.542679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031812,0.042088,0.068943,0.000488,0.001465,0.001221,0.000000,0,-4500,-4500,0
119.552444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,0.003174,0.004150,0.001709,0.000000,0,-4500,-4500,0
119.562210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,0.000977,-0.001709,0.001221,0.000000,0,-4500,-4500,0
119.571976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,-0.002197,0.000000,0.002197,0.000000,0,-4500,-4500,0
119.581741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,-0.000977,-0.000732,0.002197,0.000000,0,-4500,-4500,0
119.591507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,-0.005371,0.000488,0.000000,0.000000,0,-4500,-4500,0
119.606155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.068848,-0.000977,-0.001221,-0.000977,0.000000,0,-4500,-4500,0
119.616905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.000977,-0.000732,0.001709,0.000000,0,-4500,-4500,0
119.626663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.003174,0.001465,-0.000977,0.000000,0,-4500,-4500,0
119.636429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.003174,-0.001709,-0.002441,0.000000,0,-4500,-4500,0
119.646194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.003174,-0.000732,-0.001953,0.000000,0,-4500,-4500,0
119.655968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.004150,-0.001221,-0.000977,0.000000,0,-4500,-4500,0
119.665726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.003174,0.000977,-0.001465,0.000000,0,-4500,-4500,0
119.675491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.000000,0.001465,0.000000,0.000000,0,-4500,-4500,0
119.685257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.001465,-0.001221,0.000000,0.000000,0,-4500,-4500,0
119.695030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.000488,0.000488,-0.000977,0.000000,0,-4500,-4500,0
119.704788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.000977,0.000000,0.001221,0.000000,0,-4500,-4500,0
119.714554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.004150,0.000000,-0.000488,0.000000,0,-4500,-4500,0
119.724319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,-0.000488,-0.000732,0.002197,0.000000,0,-4500,-4500,0
119.734085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.002686,-0.001221,-0.000488,0.000000,0,-4500,-4500,0
119.743851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.000488,-0.001221,-0.001465,0.000000,0,-4500,-4500,0
119.753624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.004150,-0.002686,0.001221,0.000000,0,-4500,-4500,0
119.763390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.004883,-0.001709,0.000488,0.000000,0,-4500,-4500,0
119.773148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.000977,-0.001709,-0.001953,0.000000,0,-4500,-4500,0
119.782913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.003662,-0.000732,-0.001465,0.000000,0,-4500,-4500,0
119.792679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.004883,0.003662,0.001221,0.000000,0,-4500,-4500,0
119.802444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.003662,0.000000,0.000488,0.000000,0,-4500,-4500,0
119.812210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.006836,0.000977,0.002197,0.000000,0,-4500,-4500,0
119.821976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.005371,0.000488,0.001221,0.000000,0,-4500,-4500,0
119.831741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.003662,0.000000,0.003174,0.000000,0,-4500,-4500,0
119.841507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.068848,0.006348,-0.000732,0.001221,0.000000,0,-4500,-4500,0
119.857132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.005859,0.000000,0.000488,0.000000,0,-4500,-4500,0
119.866898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031636,0.042152,0.069185,-0.014893,0.003662,0.000488,0.000000,0,-4500,-4500,0
119.876678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031636,0.042152,0.069185,0.015381,0.000977,-0.001465,0.000000,0,-4500,-4500,0
119.886436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.011719,0.000000,0.002197,0.000000,0,-4500,-4500,0
119.896194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.003662,0.000488,0.001709,0.000000,0,-4500,-4500,0
119.905968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.015381,0.000488,-0.000488,0.000000,0,-4500,-4500,0
119.915726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.003174,0.002686,-0.001953,0.000000,0,-4500,-4500,0
119.925491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.012207,0.001465,-0.000977,0.000000,0,-4500,-4500,0
119.935257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.005859,-0.001221,0.001221,0.000000,0,-4500,-4500,0
119.945023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.009033,-0.002686,0.000488,0.000000,0,-4500,-4500,0
119.954788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,0.000977,-0.001953,0.000000,0,-4500,-4500,0
119.964554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.003174,-0.002197,-0.000977,0.000000,0,-4500,-4500,0
119.974319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.002686,0.000000,0.001221,0.000000,0,-4500,-4500,0
119.984085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,-0.002197,0.001709,0.000000,0,-4500,-4500,0
119.993851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.000000,0.004150,-0.000977,0.000000,0,-4500,-4500,0
120.003616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.000977,-0.003174,0.002197,0.000000,0,-4500,-4500,0
120.013382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,-0.000732,-0.000977,0.000000,0,-4500,-4500,0
120.023148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.000000,-0.001221,-0.001465,0.000000,0,-4500,-4500,0
120.032928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,0.000488,-0.000488,0.000000,0,-4500,-4500,0
120.042679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.004883,-0.003906,0.001221,0.000000,0,-4500,-4500,0
120.052444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.000488,-0.000732,-0.000488,0.000000,0,-4500,-4500,0
120.062210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.002686,-0.003906,0.001221,0.000000,0,-4500,-4500,0
120.071976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,-0.000732,-0.000488,0.000000,0,-4500,-4500,0
120.081741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.003662,0.000977,-0.000977,0.000000,0,-4500,-4500,0
120.095413,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,0.002686,-0.002197,-0.000977,0.000000,0,-4500,-4500,0
120.108109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031494,0.041992,0.069092,-0.000488,0.003174,-0.000488,0.000000,0,-4500,-4500,0
120.116898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,0.005859,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.126663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,-0.000488,0.000977,0.000488,0.000000,0,-4500,-4500,0
120.136429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,0.000488,0.003662,0.001221,0.000000,0,-4500,-4500,0
120.146194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,0.003174,0.000488,-0.000977,0.000000,0,-4500,-4500,0
120.155960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,0.000977,-0.000732,0.003174,0.000000,0,-4500,-4500,0
120.165726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,-0.002197,0.000000,-0.000488,0.000000,0,-4500,-4500,0
120.175491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069092,0.000488,0.002686,0.001709,0.000000,0,-4500,-4500,0
120.185257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.003174,0.001953,0.001221,0.000000,0,-4500,-4500,0
120.195023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.001465,0.003662,0.000488,0.000000,0,-4500,-4500,0
120.204788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.002686,0.002686,-0.001465,0.000000,0,-4500,-4500,0
120.214554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.002686,0.003662,0.001709,0.000000,0,-4500,-4500,0
120.224319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.003174,0.001465,-0.001465,0.000000,0,-4500,-4500,0
120.234085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.002197,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.243851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.004883,-0.000732,-0.003418,0.000000,0,-4500,-4500,0
120.253616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.003662,0.000488,0.001221,0.000000,0,-4500,-4500,0
120.263405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.006348,0.000000,-0.001465,0.000000,0,-4500,-4500,0
120.273148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.004150,0.000488,0.001221,0.000000,0,-4500,-4500,0
120.282913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.004150,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.292679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.001465,0.000977,-0.000488,0.000000,0,-4500,-4500,0
120.302444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.001465,-0.001221,-0.000488,0.000000,0,-4500,-4500,0
120.312210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.004883,0.000000,0.000488,0.000000,0,-4500,-4500,0
120.321976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.002686,0.001953,0.000000,0.000000,0,-4500,-4500,0
120.331741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.069336,-0.003662,-0.001221,0.000000,0.000000,0,-4500,-4500,0
120.347366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.003662,-0.001709,-0.000488,0.000000,0,-4500,-4500,0
120.359093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.004150,-0.003174,-0.001953,0.000000,0,-4500,-4500,0
120.368851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.002686,0.000488,-0.000488,0.000000,0,-4500,-4500,0
120.378616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003174,0.001465,0.002197,0.000000,0,-4500,-4500,0
120.388382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003662,-0.000732,0.000000,0.000000,0,-4500,-4500,0
120.398148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003174,0.002686,-0.000977,0.000000,0,-4500,-4500,0
120.407913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.004150,0.001465,-0.000977,0.000000,0,-4500,-4500,0
120.417679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.002197,-0.003906,-0.002930,0.000000,0,-4500,-4500,0
120.427444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.004883,-0.000732,0.000000,0.000000,0,-4500,-4500,0
120.437210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.004883,0.000000,-0.001465,0.000000,0,-4500,-4500,0
120.446976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.004150,0.001465,-0.000977,0.000000,0,-4500,-4500,0
120.456741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003174,-0.002197,0.000000,0.000000,0,-4500,-4500,0
120.466515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.005859,0.000977,-0.000488,0.000000,0,-4500,-4500,0
120.476273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.005371,-0.005371,0.000000,0.000000,0,-4500,-4500,0
120.486038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.002686,-0.002686,-0.002441,0.000000,0,-4500,-4500,0
120.495811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003662,-0.001221,-0.000977,0.000000,0,-4500,-4500,0
120.505569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.004883,0.000000,0.000488,0.000000,0,-4500,-4500,0
120.515343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.000977,-0.001221,0.001709,0.000000,0,-4500,-4500,0
120.525108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.000488,-0.002197,0.001221,0.000000,0,-4500,-4500,0
120.534866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.001709,-0.003174,0.001221,0.000000,0,-4500,-4500,0
120.548538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003174,0.002686,0.000000,0.000000,0,-4500,-4500,0
120.558304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.001465,0.000000,0.001221,0.000000,0,-4500,-4500,0
120.568069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003662,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.577835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.000488,0.001465,0.000000,0.000000,0,-4500,-4500,0
120.587601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.000488,-0.001709,0.002686,0.000000,0,-4500,-4500,0
120.597366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.003174,0.003662,-0.000488,0.000000,0,-4500,-4500,0
120.607132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.000000,-0.001221,-0.000488,0.000000,0,-4500,-4500,0
120.616898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.000977,-0.000732,0.000000,0.000000,0,-4500,-4500,0
120.626663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.001709,-0.005859,-0.000977,0.000000,0,-4500,-4500,0
120.636429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.003174,-0.001221,0.002197,0.000000,0,-4500,-4500,0
120.646194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.002686,-0.001221,0.001709,0.000000,0,-4500,-4500,0
120.655960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,-0.000488,-0.002197,-0.000488,0.000000,0,-4500,-4500,0
120.665726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.006348,0.000000,-0.001465,0.000000,0,-4500,-4500,0
120.675491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.005371,-0.000732,0.001709,0.000000,0,-4500,-4500,0
120.685257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.007568,-0.000732,0.001221,0.000000,0,-4500,-4500,0
120.695023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069580,0.003662,0.000977,-0.000488,0.000000,0,-4500,-4500,0
120.704788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.003662,-0.001221,0.001221,0.000000,0,-4500,-4500,0
120.714554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004150,0.000000,0.002686,0.000000,0,-4500,-4500,0
120.724319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004150,0.002686,0.003174,0.000000,0,-4500,-4500,0
120.734085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004150,0.000488,0.002197,0.000000,0,-4500,-4500,0
120.743851,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.003174,0.000977,0.002686,0.000000,0,-4500,-4500,0
120.753616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004150,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.763382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004883,0.001953,0.001709,0.000000,0,-4500,-4500,0
120.773148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.002686,-0.001221,0.003174,0.000000,0,-4500,-4500,0
120.782913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.000000,0.002686,0.000488,0.000000,0,-4500,-4500,0
120.796585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.003662,-0.000732,0.000488,0.000000,0,-4500,-4500,0
120.808311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.005859,0.000488,0.000488,0.000000,0,-4500,-4500,0
120.818069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.005859,-0.004395,0.000488,0.000000,0,-4500,-4500,0
120.827843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.003662,-0.001709,-0.000977,0.000000,0,-4500,-4500,0
120.837601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.001465,-0.002197,-0.001953,0.000000,0,-4500,-4500,0
120.847366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.003174,0.001465,-0.002441,0.000000,0,-4500,-4500,0
120.857132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.006836,0.000488,-0.002441,0.000000,0,-4500,-4500,0
120.866898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.004883,0.001953,-0.000977,0.000000,0,-4500,-4500,0
120.876663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.006836,-0.002686,0.001709,0.000000,0,-4500,-4500,0
120.886429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.002686,0.001953,0.001709,0.000000,0,-4500,-4500,0
120.896194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.003174,-0.001709,0.001709,0.000000,0,-4500,-4500,0
120.905960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.003174,-0.001221,0.001709,0.000000,0,-4500,-4500,0
120.915726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.000488,0.000000,0.000000,0.000000,0,-4500,-4500,0
120.925491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.000977,-0.002197,-0.000977,0.000000,0,-4500,-4500,0
120.935257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.000000,0.002686,-0.000488,0.000000,0,-4500,-4500,0
120.945023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,-0.002686,-0.002197,-0.000977,0.000000,0,-4500,-4500,0
120.954788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.004150,-0.000732,0.002197,0.000000,0,-4500,-4500,0
120.964554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.000000,-0.000732,-0.000488,0.000000,0,-4500,-4500,0
120.974319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.001709,-0.002686,0.001221,0.000000,0,-4500,-4500,0
120.984085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.042236,0.069824,0.001709,-0.001709,0.000000,0.000000,0,-4500,-4500,0
120.999718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.004883,0.000000,0.001709,0.000000,0,-4500,-4500,0
121.009476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.003662,-0.000732,0.000488,0.000000,0,-4500,-4500,0
121.019241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.000488,-0.001221,0.000000,0.000000,0,-4500,-4500,0
121.029007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.002686,0.000000,0.003174,0.000000,0,-4500,-4500,0
121.038773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.000977,0.001465,0.001221,0.000000,0,-4500,-4500,0
121.048538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,0.004150,0.003174,-0.000488,0.000000,0,-4500,-4500,0
121.058296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.000732,0.002686,0.000000,0.000000,0,-4500,-4500,0
121.068069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.001221,0.001465,0.002197,0.000000,0,-4500,-4500,0
121.077835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.001709,0.000488,0.003174,0.000000,0,-4500,-4500,0
121.087601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.000244,0.001953,0.001221,0.000000,0,-4500,-4500,0
121.097366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.002930,0.003174,0.003174,0.000000,0,-4500,-4500,0
121.107132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.002930,0.003174,0.001221,0.000000,0,-4500,-4500,0
121.116898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.005127,-0.002197,0.001709,0.000000,0,-4500,-4500,0
121.126671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.005615,-0.001709,0.000000,0.000000,0,-4500,-4500,0
121.136429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.005615,-0.000732,-0.000488,0.000000,0,-4500,-4500,0
121.146194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.006104,0.000488,0.000488,0.000000,0,-4500,-4500,0
121.155960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.002930,0.000000,-0.001465,0.000000,0,-4500,-4500,0
121.165726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.005615,0.000488,0.002686,0.000000,0,-4500,-4500,0
121.175491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.007568,0.000488,-0.001465,0.000000,0,-4500,-4500,0
121.185257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031738,0.041992,0.070068,-0.001709,-0.001221,0.000000,0.000000,0,-4500,-4500,0
