1107410,1636,0.278262572961414, 0.583642806655913
1107413,1636,0.278899345117357, 0.584684092253127
1107418,1636,0.279756214051821, 0.586467113743047
1107420,1636,0.280310948622845, 0.588022061246162
1107421,1636,0.280651254841236, 0.58890875285357
1107425,1636,0.281227706869138, 0.591230298703286
1107426,1636,0.281870819025392, 0.592227924469116
1107427,1636,0.282327179755296, 0.592972699418887
1107428,1636,0.282757793935324, 0.593883351154918
1107429,1636,0.283194259342008, 0.59474237643492
1107430,1636,0.283339169899588, 0.595402333076814
1107431,1636,0.283316061164457, 0.595746155962221
1107432,1636,0.283342271138683, 0.596116528152931
1107433,1636,0.283266146952772, 0.596289986359963
1107434,1636,0.283214954833825, 0.596418471941723
1107435,1636,0.283186055920152, 0.596569034081915
1107436,1636,0.283046741335461, 0.596835930368764
1107437,1636,0.283015699302604, 0.596952678104534
1107438,1636,0.282987654513269, 0.597078888361949
1107439,1636,0.282889396390574, 0.59716186211203
1107440,1636,0.282902541117778, 0.597183473055609
1107441,1636,0.282784852558551, 0.597124677074296
1107442,1636,0.28261202099444, 0.596955134060319
1107443,1636,0.282425438136712, 0.59680303020549
1107444,1636,0.282697135718748, 0.596715891273627
1107445,1636,0.282795069029119, 0.596639112758699
1107446,1636,0.282859187957223, 0.596566151927838
1107447,1636,0.283001819226142, 0.596450991792459
1107448,1636,0.283021104523457, 0.596248840431752
1107449,1636,0.283017139345776, 0.596043125327301
1107450,1636,0.283193698212876, 0.595963789838396
1107451,1636,0.283322379539854, 0.595771028986342
1107452,1636,0.283429413665348, 0.595577834444467
1107453,1636,0.283512680269962, 0.595397883336427
1107454,1636,0.283589883423502, 0.595220910170031
1107455,1636,0.283665148456576, 0.595098226705484
1107456,1636,0.283441260772674, 0.594841042514466
1107457,1636,0.283231801811286, 0.594573020684319
1107458,1636,0.283119166862448, 0.594360249586744
1107459,1636,0.282917783381232, 0.594237727062184
1107460,1636,0.282724700982219, 0.59410131559561
1107461,1636,0.282672950472869, 0.594178890188679
1107462,1636,0.282661717049809, 0.594345406373475
1107463,1636,0.282630425652229, 0.594556543790828
1107464,1636,0.282669998006277, 0.594865205461891
1107465,1636,0.282683023720188, 0.595149088770777
1107466,1636,0.282591595054222, 0.59528376509692
1107467,1636,0.282574923322664, 0.595509035216955
1107468,1636,0.282552563010912, 0.595731593022618
1107469,1636,0.282776795784058, 0.596083592315533
1107470,1636,0.282958901688657, 0.596269616525383
1107471,1636,0.283114692328324, 0.59646134913888
1107472,1632,0.219383921419624, 0.163148811075344
1107472,1636,0.28317552263387, 0.596507677497712
1107473,1632,0.220176768212974, 0.162521061856631
1107473,1636,0.283189507266274, 0.596700013353672
1107474,1632,0.22046346577865, 0.162331650797388
1107474,1636,0.283214211089503, 0.596892048001262
1107475,1632,0.220638278373864, 0.162307306749275
