Msg_id: 1, Timestamp: 27.489356, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.489681, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.492040, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.492082, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.494603, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.494633, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.497372, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.497404, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.499855, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.499881, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.502481, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.502538, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.505109, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.505158, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.507833, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.507863, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.510513, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.510540, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.512965, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.512988, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.515657, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.515686, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.518282, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.518310, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.520902, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.520929, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.523549, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.523581, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.526125, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.526148, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.528865, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.528894, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.531492, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.531517, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.534131, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.534157, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.536928, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.536958, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.539361, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.539387, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.542049, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.542079, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.544681, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.544719, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.547304, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.547334, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.549899, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.549926, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.552526, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.552556, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.555150, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.555179, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.557788, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.557818, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.560405, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.560434, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.563029, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.563054, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.565717, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.565747, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.568297, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.568325, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.570997, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.571027, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.573583, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.573656, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.576274, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.576299, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.578953, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.578983, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.581579, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.581608, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.584204, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.584233, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.586792, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.586821, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.589405, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.589430, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.592083, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.592111, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.594661, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.594693, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.597342, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.597374, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.599865, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.599885, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.602553, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.602586, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.605220, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.605252, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.607854, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.607885, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.610469, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.610500, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.613033, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.613059, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.615716, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.615747, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.618337, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.618366, Beacon ID: 1640, Seen Count: 1
Msg_id: 1, Timestamp: 27.620993, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 27.621022, Beacon ID: 1640, Seen Count: 1
