Msg_id: 1, Timestamp: 361.645844, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.648466, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.651047, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.653694, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.656299, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.658944, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.661554, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.664388, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.666924, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.669548, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.672174, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.674802, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.677312, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.679948, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.682625, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.685252, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.687897, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.690607, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.693093, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.695862, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.698465, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.701150, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.703564, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.706188, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.708989, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.711657, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.714309, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.716928, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.719536, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.722119, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.724858, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.727328, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.730009, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.732566, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.735187, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.737987, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.740620, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.743092, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.745697, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.748315, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.751126, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.753727, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.756311, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.758924, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.761767, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.764359, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.766951, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.769377, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.772180, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.774757, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.777359, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.779936, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.782719, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.785224, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.787877, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.790500, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.793127, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.795816, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.798429, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.801138, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.803691, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.806188, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.808997, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.811703, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.814309, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.816938, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.819440, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.822059, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.824685, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.827363, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.829935, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.832562, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.835273, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.837990, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.840553, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.843087, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.845852, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.848382, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.851068, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.853748, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.856298, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.859106, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.861699, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.864300, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.866946, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.869581, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.872078, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.874776, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.877350, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.880082, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.882671, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.885280, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.887926, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.890541, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.893085, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.895797, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.898419, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.901050, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.903682, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.906311, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.909086, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.911749, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.914331, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.916943, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.919438, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.922123, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.924685, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.927406, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.929937, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.932665, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.935208, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.937877, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.940489, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.943060, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.945745, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.948474, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.951050, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.953732, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.956436, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.959087, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.961732, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.964300, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.966928, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.969437, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.972130, Beacon ID: 1636, Seen Count: 1
Msg_id: 1, Timestamp: 361.974792, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.977333, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.979936, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.982563, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.985326, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.987925, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.990601, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.993061, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.995873, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 361.998478, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.001059, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.003689, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.006364, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.008992, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.011645, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.014239, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.016918, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.019555, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.022124, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.024770, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.027344, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.029934, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.032560, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.035384, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.037929, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.040534, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.043059, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.045808, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.048492, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.051100, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.053849, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.056323, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.059211, Beacon ID: 1636, Seen Count: 2
Msg_id: 1, Timestamp: 362.061660, Beacon ID: 1636, Seen Count: 2
