time,ACT_1,ACT_2,ACT_3,ACT_4,ACT_5,ACT_6,rate_p,rate_q,rate_r,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,g1g2[1][4], g1g2[1][5],  g1g2[2][4], g1g2[2][5],airspeed,guidance_cmd.phi, guidance_cmd.theta, guidance_cmd.psi,sp_accel.x, sp_accel.y, sp_accel.z,speed_sp.x, speed_sp.y, speed_sp.z,use_increment,cmd_roll,cmd_pitch,cmd_thrust,cmd_psi
12.994100,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1332.953125,1285.029419,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.037394,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
12.996054,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1350.263062,1302.473633,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.037422,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
12.998008,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1367.820190,1320.136841,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.037569,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.006165,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
12.999962,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1385.493286,1337.896729,0.000244,0.000977,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.045485,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.006165,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
13.001916,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1403.302490,1355.771362,0.000244,0.000977,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.045408,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.006165,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
13.003870,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1421.494019,1374.021729,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.045584,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.006165,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
13.005824,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1440.029175,1392.599976,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.045647,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.006165,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
13.007778,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1458.749756,1411.353149,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.045895,-0.005248,0.002200,0.001165,-0.004000,0.004000,0.000200,0.000200,0.034120,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.001154
13.009732,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1471.986694,1435.692871,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,0.002304,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.034120,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.011686,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1491.062012,1454.793335,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,0.002333,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.034120,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.013640,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1510.309082,1474.060181,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,0.002298,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.034120,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.015594,-4500.000000,-4500.000000,-9600.000000,-9600.000000,-1529.722290,1493.490234,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,0.002245,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.034120,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.017548,-2635.365967,-2635.699707,-9600.000000,-9600.000000,-901.533691,866.755432,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,0.002222,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.019502,589.682678,579.371948,-9600.000000,-9600.000000,217.720490,-209.502289,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,-0.002186,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.021456,3839.567139,3819.198730,-9600.000000,-9600.000000,1345.605103,-1294.031494,0.000244,0.000000,-0.000977,0.000000,0.000000,-0.023438,0.000000,0.000000,-0.002131,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.023410,4500.000000,4499.060059,-9600.000000,-9600.000000,1515.746216,-1548.944214,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,-0.002132,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.025364,4500.000000,4500.000000,-9600.000000,-9600.000000,1492.784302,-1531.927612,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,-0.002195,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.027318,4500.000000,4500.000000,-9600.000000,-9600.000000,1471.814575,-1512.435303,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,-0.002363,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.029272,4500.000000,4500.000000,-9600.000000,-9600.000000,1450.959717,-1492.734009,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.006882,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.031226,4500.000000,4500.000000,-9600.000000,-9600.000000,1430.217163,-1472.890625,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.006788,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.033180,4500.000000,4500.000000,-9600.000000,-9600.000000,1409.590210,-1452.964355,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.006742,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.035134,4500.000000,4500.000000,-9600.000000,-9600.000000,1389.085205,-1433.009766,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.006760,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.037088,4500.000000,4500.000000,-9600.000000,-9600.000000,1368.719971,-1413.070679,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.006948,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.158032,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.039042,4500.000000,4500.000000,-9600.000000,-9600.000000,1348.509766,-1393.191650,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.012081,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.158032,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.040996,4500.000000,4500.000000,-9600.000000,-9600.000000,1328.346313,-1373.203369,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.012188,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.158032,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.042950,4500.000000,4500.000000,-9600.000000,-9600.000000,1308.506348,-1353.565918,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.012403,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.158032,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.044904,4500.000000,4500.000000,-9600.000000,-9600.000000,1288.884766,-1334.100220,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.012653,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.158032,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.046858,4500.000000,4500.000000,-9600.000000,-9600.000000,1269.508057,-1314.836426,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.012691,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.048812,4500.000000,4500.000000,-9600.000000,-9600.000000,1250.388184,-1295.816895,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018251,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.050766,4500.000000,4500.000000,-9600.000000,-9600.000000,1231.673462,-1277.262207,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018206,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.052720,4500.000000,4500.000000,-9600.000000,-9600.000000,1213.159058,-1258.800537,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018114,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.054674,4500.000000,4500.000000,-9600.000000,-9600.000000,1194.982178,-1240.663452,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018209,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.056628,4500.000000,4500.000000,-9600.000000,-9600.000000,1177.165039,-1222.882446,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018202,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.058582,4500.000000,4500.000000,-9600.000000,-9600.000000,1159.736816,-1205.477905,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.027344,0.000000,0.000000,-0.018194,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.069605,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.060536,4500.000000,4500.000000,-9600.000000,-9600.000000,1142.702759,-1188.438965,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.023119,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.069605,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.062490,4500.000000,4500.000000,-9600.000000,-9600.000000,1126.118530,-1171.872314,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.023077,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.069605,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.064444,4500.000000,4500.000000,-9600.000000,-9600.000000,1109.995728,-1155.757080,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.023027,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.069605,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.066398,4500.000000,4500.000000,-9600.000000,-9600.000000,1094.351562,-1140.123901,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.023066,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.069605,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.068352,4500.000000,4500.000000,-9600.000000,-9600.000000,1079.213257,-1124.991821,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.023031,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.070306,4500.000000,4500.000000,-9600.000000,-9600.000000,1064.618774,-1110.419312,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.029036,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.072260,4500.000000,4500.000000,-9600.000000,-9600.000000,1050.556641,-1096.357910,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.028908,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.074214,4500.000000,4500.000000,-9600.000000,-9600.000000,1037.065796,-1082.865723,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.028925,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.076168,4500.000000,4500.000000,-9600.000000,-9600.000000,1024.162598,-1069.967407,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.028944,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.078122,4500.000000,4500.000000,-9600.000000,-9600.000000,1011.877319,-1057.676270,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.031250,0.000000,0.000000,-0.029057,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.020422,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.080076,4500.000000,4500.000000,-9600.000000,-9600.000000,1000.215698,-1046.020874,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.033237,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.020422,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.082030,4500.000000,4500.000000,-9600.000000,-9600.000000,989.212341,-1035.017212,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.033335,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.020422,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.083984,4500.000000,4500.000000,-9600.000000,-9600.000000,978.880859,-1024.682983,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.033264,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.020422,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.085938,4500.000000,4500.000000,-9600.000000,-9600.000000,969.236694,-1015.035522,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.033356,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.020422,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.087892,4500.000000,4500.000000,-9600.000000,-9600.000000,960.286011,-1006.088867,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.033422,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.089846,4500.000000,4500.000000,-9600.000000,-9600.000000,952.038086,-997.848694,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.039743,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.091800,4500.000000,4500.000000,-9600.000000,-9600.000000,944.497314,-990.306396,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.039810,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.093754,4500.000000,4500.000000,-9600.000000,-9600.000000,937.658936,-983.467773,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.039928,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.095708,4500.000000,4500.000000,-9600.000000,-9600.000000,931.523438,-977.325806,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.039953,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.000000,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.097662,4500.000000,4500.000000,-9600.000000,-9600.000000,926.077881,-971.883057,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.035156,0.000000,0.000000,-0.040054,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.059069,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.099616,4500.000000,4500.000000,-9600.000000,-9600.000000,921.323364,-967.124756,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.039062,0.000000,0.000000,-0.046928,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.059069,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.101570,4500.000000,4500.000000,-9600.000000,-9600.000000,917.234741,-963.027954,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.039062,0.000000,0.000000,-0.047178,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.059069,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.103524,4500.000000,4500.000000,-9600.000000,-9600.000000,913.832825,-959.620972,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.039062,0.000000,0.000000,-0.047253,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.059069,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.105478,4500.000000,4500.000000,-9600.000000,-9600.000000,911.089600,-956.882568,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.039062,0.000000,0.000000,-0.047226,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.059069,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.107432,4500.000000,4500.000000,-9600.000000,-9600.000000,909.002808,-954.794922,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.039062,0.000000,0.000000,-0.047277,-0.005240,0.002218,0.007940,-0.004000,0.004000,0.000200,0.000200,0.056774,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.007929
13.109386,4500.000000,4500.000000,-9600.000000,-9600.000000,885.253174,-974.286133,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,0.003345,-0.005172,0.002114,0.015020,-0.004000,0.004000,0.000200,0.000200,0.056774,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.015009
13.111340,4500.000000,4500.000000,-9600.000000,-9600.000000,884.441895,-973.481628,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,0.003328,-0.005172,0.002114,0.015020,-0.004000,0.004000,0.000200,0.000200,0.056774,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.015009
13.113294,4500.000000,4500.000000,-9600.000000,-9600.000000,884.257080,-973.297363,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,0.003263,-0.005172,0.002114,0.015020,-0.004000,0.004000,0.000200,0.000200,0.056774,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.015009
13.115248,4500.000000,4500.000000,-9600.000000,-9600.000000,884.682373,-973.730103,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,0.003317,-0.005172,0.002114,0.015020,-0.004000,0.004000,0.000200,0.000200,0.056774,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.015009
13.117202,4500.000000,4500.000000,-9600.000000,-9600.000000,885.715576,-974.762756,-0.000732,0.000000,-0.000732,0.000000,0.000000,-0.023438,0.000000,0.000000,0.003250,-0.005172,0.002114,0.015020,-0.004000,0.004000,0.000200,0.000200,0.088196,-0.216381,-0.216381,0.000000,2.122699,-2.122699,-3.000000,4.800000,-4.800000,-2.936172,0.000000,-0.216381,-0.216381,-2.999996,0.015009
